portion_id	portion_submitter_id	case_id	case_submitter_id	project_id	sample_id	sample_submitter_id	state	portion_number	weight	is_ffpe
2102d1f5-40e4-41ea-a564-27aabf047bf9	TCGA-UL-AAZ6-01A-21-A43F-20	4b54e06e-a280-4981-a4e1-9aea154341b4	TCGA-UL-AAZ6	TCGA-BRCA	4530d39f-1a96-46b3-9964-cba7c03ad9c9	TCGA-UL-AAZ6-01A	live	21	--	False
b2a78311-1d5b-440a-a8eb-0d3141410525	TCGA-UL-AAZ6-01A-11	4b54e06e-a280-4981-a4e1-9aea154341b4	TCGA-UL-AAZ6	TCGA-BRCA	4530d39f-1a96-46b3-9964-cba7c03ad9c9	TCGA-UL-AAZ6-01A	live	11	30.0	False
95019552-484a-4f5b-a569-8c2a2f56003a	TCGA-UL-AAZ6-10A-01	4b54e06e-a280-4981-a4e1-9aea154341b4	TCGA-UL-AAZ6	TCGA-BRCA	06877bb2-15b9-40a3-b07b-1433044f6d82	TCGA-UL-AAZ6-10A	live	01	2.0	False
a55d0836-c6c2-4910-aa6a-a181d3da563b	TCGA-BH-A0B4-10A-01	c710f4ab-fbd9-42ed-95d4-4e6d51207f38	TCGA-BH-A0B4	TCGA-BRCA	9464dd98-4ec1-4fa1-94e0-a9c167913331	TCGA-BH-A0B4-10A	live	01	--	False
8406b2cf-e6f8-40ac-b0e9-f63535cc3574	TCGA-BH-A0B4-01A-21-A13C-20	c710f4ab-fbd9-42ed-95d4-4e6d51207f38	TCGA-BH-A0B4	TCGA-BRCA	481cdbff-1f84-4508-ad9f-21a61009d68a	TCGA-BH-A0B4-01A	live	21	--	False
94be0653-e674-4db5-90e3-c29f7336029b	TCGA-BH-A0B4-01A-11	c710f4ab-fbd9-42ed-95d4-4e6d51207f38	TCGA-BH-A0B4	TCGA-BRCA	481cdbff-1f84-4508-ad9f-21a61009d68a	TCGA-BH-A0B4-01A	live	11	30.0	False
e1bd54aa-7e28-47ce-98fb-95593ee07f96	TCGA-AR-A24L-01A-21-A17I-20	de646f6a-6d50-4be2-b3cd-f17554b234df	TCGA-AR-A24L	TCGA-BRCA	f773ae1d-0ad9-42dd-9675-c8b7287fec85	TCGA-AR-A24L-01A	live	21	--	False
e1754fe8-684d-4a68-a19a-00f36b783e41	TCGA-AR-A24L-01A-11	de646f6a-6d50-4be2-b3cd-f17554b234df	TCGA-AR-A24L	TCGA-BRCA	f773ae1d-0ad9-42dd-9675-c8b7287fec85	TCGA-AR-A24L-01A	live	11	30.0	False
68110e64-c191-4a98-acf1-0cf58fadde6a	TCGA-AR-A24L-10A-01	de646f6a-6d50-4be2-b3cd-f17554b234df	TCGA-AR-A24L	TCGA-BRCA	6c668c1b-5d32-4283-8ee8-d6f4a8daeb48	TCGA-AR-A24L-10A	live	01	--	False
114061e5-c3f6-4aaa-94b4-fa750a4d305b	TCGA-AN-A04C-01A-21	66072c06-f251-4f0b-b6ae-12b407c52cc6	TCGA-AN-A04C	TCGA-BRCA	4a7e95e4-58b5-4e96-a029-98f294b3cd54	TCGA-AN-A04C-01A	live	21	30.0	False
d6b7032e-a35d-4e29-bf61-84b65dd7b044	TCGA-AN-A04C-10A-01	66072c06-f251-4f0b-b6ae-12b407c52cc6	TCGA-AN-A04C	TCGA-BRCA	7de2f81f-5768-4656-b467-7967519986b1	TCGA-AN-A04C-10A	live	01	2.0	False
d9e43522-6d2f-44da-8996-274e19a6cb54	TCGA-C8-A1HJ-10A-01	a855c228-a263-44df-87a0-cbc32187e3f5	TCGA-C8-A1HJ	TCGA-BRCA	c30b2fd4-0a2d-4136-8873-6e0bc540b722	TCGA-C8-A1HJ-10A	live	01	2.0	False
3907e88e-b883-4f66-9e4c-4899f6e55271	TCGA-C8-A1HJ-01A-11	a855c228-a263-44df-87a0-cbc32187e3f5	TCGA-C8-A1HJ	TCGA-BRCA	e11024c2-709d-4e47-a9f3-45894a27f2bb	TCGA-C8-A1HJ-01A	live	11	30.0	False
6528f6b1-d0f5-413c-a304-0fa218a132ac	TCGA-C8-A1HJ-01A-21-A17J-20	a855c228-a263-44df-87a0-cbc32187e3f5	TCGA-C8-A1HJ	TCGA-BRCA	e11024c2-709d-4e47-a9f3-45894a27f2bb	TCGA-C8-A1HJ-01A	live	21	--	False
a3ac4aa0-5609-4c2e-9a7a-fc76b60964ff	TCGA-AN-A0XN-01A-21	4e3699da-4367-4a43-9d66-a117d3ad460d	TCGA-AN-A0XN	TCGA-BRCA	41dc8345-7968-42b2-af20-8501b9d2223d	TCGA-AN-A0XN-01A	live	21	30.0	False
20ec155a-e210-4e70-8de0-236318167eff	TCGA-AN-A0XN-01A-11-A13D-20	4e3699da-4367-4a43-9d66-a117d3ad460d	TCGA-AN-A0XN	TCGA-BRCA	41dc8345-7968-42b2-af20-8501b9d2223d	TCGA-AN-A0XN-01A	live	11	--	False
a50b862c-d3a6-40f8-9440-34f4f4a83c9c	TCGA-AN-A0XN-10A-01	4e3699da-4367-4a43-9d66-a117d3ad460d	TCGA-AN-A0XN	TCGA-BRCA	2ea40f1b-2646-4f2c-95f7-7bee8dce52c4	TCGA-AN-A0XN-10A	live	01	200.0	False
5f8ebbf7-492c-4097-b5d5-e5659da8adc6	TCGA-A2-A0YG-10A-01	c0892598-1f7b-4f23-9cd8-731f797753d5	TCGA-A2-A0YG	TCGA-BRCA	fe03fd53-82b8-4c77-9644-1cb989873811	TCGA-A2-A0YG-10A	live	01	--	False
2d2789e0-0933-496a-a29b-63c0b05cfa19	TCGA-A2-A0YG-01A-31-A13D-20	c0892598-1f7b-4f23-9cd8-731f797753d5	TCGA-A2-A0YG	TCGA-BRCA	5006c942-bc9a-41cb-8674-2341b4e66230	TCGA-A2-A0YG-01A	live	31	--	False
fd5b5379-e9d1-4b05-ae35-29bd73f0c37f	TCGA-A2-A0YG-01A-41-A21V-30	c0892598-1f7b-4f23-9cd8-731f797753d5	TCGA-A2-A0YG	TCGA-BRCA	5006c942-bc9a-41cb-8674-2341b4e66230	TCGA-A2-A0YG-01A	live	41	--	False
775ac050-00f7-44cc-9b82-91a0a879c9b9	TCGA-A2-A0YG-01A-21	c0892598-1f7b-4f23-9cd8-731f797753d5	TCGA-A2-A0YG	TCGA-BRCA	5006c942-bc9a-41cb-8674-2341b4e66230	TCGA-A2-A0YG-01A	live	21	30.0	False
5176694f-0b30-45c3-a2a1-67ca71f97565	TCGA-A2-A1G4-10A-01	e3b555aa-7f0a-49c6-9b13-182c61a144c1	TCGA-A2-A1G4	TCGA-BRCA	080d6c51-3aef-4d93-9e90-5fcc41fe5b94	TCGA-A2-A1G4-10A	live	01	--	False
d573b843-5656-47aa-958a-c295311876f0	TCGA-A2-A1G4-01A-21-A17I-20	e3b555aa-7f0a-49c6-9b13-182c61a144c1	TCGA-A2-A1G4	TCGA-BRCA	81243c1f-affa-4985-ba0e-1f19db52db73	TCGA-A2-A1G4-01A	live	21	--	False
3b9df176-ba13-4b2a-adf7-2febe2d89194	TCGA-A2-A1G4-01A-11	e3b555aa-7f0a-49c6-9b13-182c61a144c1	TCGA-A2-A1G4	TCGA-BRCA	81243c1f-affa-4985-ba0e-1f19db52db73	TCGA-A2-A1G4-01A	live	11	30.0	False
7d6eb6c0-0aa1-4c0b-add4-4c3a43c5b786	TCGA-BH-A18F-01A-11	bfd49783-1767-469b-9d79-7822301c5efc	TCGA-BH-A18F	TCGA-BRCA	adbf4056-e7d4-4282-8771-f2d6029386ab	TCGA-BH-A18F-01A	live	11	30.0	False
90367af6-b44b-46f1-9482-c1ddc1bc42e6	TCGA-BH-A18F-01A-21-A13F-20	bfd49783-1767-469b-9d79-7822301c5efc	TCGA-BH-A18F	TCGA-BRCA	adbf4056-e7d4-4282-8771-f2d6029386ab	TCGA-BH-A18F-01A	live	21	--	False
6826449d-ade0-40f3-94a2-83630dea4e8c	TCGA-BH-A18F-11A-22	bfd49783-1767-469b-9d79-7822301c5efc	TCGA-BH-A18F	TCGA-BRCA	3fb05189-c4d5-437f-93e6-9e333fa05e44	TCGA-BH-A18F-11A	live	22	140.0	False
a91ea75d-3aa5-4810-a300-6665c8ee2d67	TCGA-E2-A14V-10A-01	3144f1fb-4342-4079-bfe8-940da4bfd88e	TCGA-E2-A14V	TCGA-BRCA	373dc377-6fff-473d-9884-5119ac340bee	TCGA-E2-A14V-10A	live	01	--	False
40a19899-83c4-44c1-8e91-c4b4339d7ea8	TCGA-E2-A14V-01A-21-A13E-20	3144f1fb-4342-4079-bfe8-940da4bfd88e	TCGA-E2-A14V	TCGA-BRCA	78910f0b-59f1-4b4b-a7de-a6cf2402a097	TCGA-E2-A14V-01A	live	21	--	False
4c59d56f-d388-43a1-aebd-5fa7a536bea7	TCGA-E2-A14V-01A-11	3144f1fb-4342-4079-bfe8-940da4bfd88e	TCGA-E2-A14V	TCGA-BRCA	78910f0b-59f1-4b4b-a7de-a6cf2402a097	TCGA-E2-A14V-01A	live	11	30.0	False
2e9284ce-d725-4073-9566-fd3e651db2e3	TCGA-A8-A08R-01A-11	6412854a-f874-469e-9d1f-8bd3ae5bd41d	TCGA-A8-A08R	TCGA-BRCA	0dd8e6c7-9b41-4489-924f-bddf7d189eb3	TCGA-A8-A08R-01A	live	11	30.0	False
dae9c18d-3cdd-47ea-807b-12f803025126	TCGA-A8-A08R-10A-01	6412854a-f874-469e-9d1f-8bd3ae5bd41d	TCGA-A8-A08R	TCGA-BRCA	78a7de52-0166-4e8d-bb5b-d5a55549e4a6	TCGA-A8-A08R-10A	live	01	--	False
56a0416e-e4cf-4878-acbd-80f0abd210b0	TCGA-5L-AAT1-10A-01	16fc3677-0393-4ed1-ad3f-c8355f056369	TCGA-5L-AAT1	TCGA-BRCA	5d4b9024-0f9b-4688-91b8-417bc20adc43	TCGA-5L-AAT1-10A	live	01	2.0	False
047431b7-6180-49ab-9dd0-d23d794f2953	TCGA-5L-AAT1-01A-21-A43F-20	16fc3677-0393-4ed1-ad3f-c8355f056369	TCGA-5L-AAT1	TCGA-BRCA	a31dec9b-3626-4cb0-8265-1425d5ce1c1e	TCGA-5L-AAT1-01A	live	21	--	False
3810ca85-7372-466b-9f59-5aeb9199e5e3	TCGA-5L-AAT1-01A-12	16fc3677-0393-4ed1-ad3f-c8355f056369	TCGA-5L-AAT1	TCGA-BRCA	a31dec9b-3626-4cb0-8265-1425d5ce1c1e	TCGA-5L-AAT1-01A	live	12	30.0	False
8829d0a6-a364-4619-a69f-db810c975df3	TCGA-A2-A0EO-01A-11	bf88ddf5-a6d4-498c-bf7f-db9bfabff72d	TCGA-A2-A0EO	TCGA-BRCA	bd7e34c8-d477-4caf-a44d-aa9a3a4bf7d4	TCGA-A2-A0EO-01A	live	11	10.0	False
368ae06c-f56e-4ba9-af38-0cc01e900f70	TCGA-A2-A0EO-01A-21-A13B-20	bf88ddf5-a6d4-498c-bf7f-db9bfabff72d	TCGA-A2-A0EO	TCGA-BRCA	bd7e34c8-d477-4caf-a44d-aa9a3a4bf7d4	TCGA-A2-A0EO-01A	live	21	--	False
07082d71-e998-4ab5-8c2a-5cce4999f94f	TCGA-A2-A0EO-10A-01	bf88ddf5-a6d4-498c-bf7f-db9bfabff72d	TCGA-A2-A0EO	TCGA-BRCA	f7301de9-5537-4dbe-9b6e-7eac247b002b	TCGA-A2-A0EO-10A	live	01	--	False
524a70c6-f26c-4180-b52a-3c6211bd796d	TCGA-E2-A573-01A-11	6429c443-8ac3-407f-bb9c-66420b904bbf	TCGA-E2-A573	TCGA-BRCA	8e324f79-8fbf-4d12-94d2-7b5a978425fc	TCGA-E2-A573-01A	live	11	30.0	False
0ec4cba6-68cf-4ecf-a3a1-95a6777f8b84	TCGA-E2-A573-10A-01	6429c443-8ac3-407f-bb9c-66420b904bbf	TCGA-E2-A573	TCGA-BRCA	484dcd1e-6765-42c6-bf7c-0b5b04e518d7	TCGA-E2-A573-10A	live	01	--	False
d97e0124-5804-4781-bce1-da62dc10ba00	TCGA-C8-A1HL-10A-01	a8a199c9-d781-4e6c-af8c-c85d60c7cd40	TCGA-C8-A1HL	TCGA-BRCA	7e37d1b9-2c88-4649-9816-91c102b31d68	TCGA-C8-A1HL-10A	live	01	2.0	False
c7db2aec-11fd-4d51-9d4c-5f9266eb3fb6	TCGA-C8-A1HL-01A-11	a8a199c9-d781-4e6c-af8c-c85d60c7cd40	TCGA-C8-A1HL	TCGA-BRCA	fa3f34b7-5f69-41f8-9384-42af0260d7ec	TCGA-C8-A1HL-01A	live	11	30.0	False
d026ab37-87a8-4486-a09d-0aabeba2dd89	TCGA-C8-A1HL-01A-21-A17J-20	a8a199c9-d781-4e6c-af8c-c85d60c7cd40	TCGA-C8-A1HL	TCGA-BRCA	fa3f34b7-5f69-41f8-9384-42af0260d7ec	TCGA-C8-A1HL-01A	live	21	--	False
163719c6-7275-454c-b160-f6b0a929465f	TCGA-D8-A1JJ-10A-01	f7ab565c-83b5-4988-b9be-8a46f65dca8c	TCGA-D8-A1JJ	TCGA-BRCA	d5e7a40f-696a-454b-af82-7e124a9424d5	TCGA-D8-A1JJ-10A	live	01	2.0	False
b8495a31-bc5c-4c83-b571-0daa49e970e8	TCGA-D8-A1JJ-01A-31	f7ab565c-83b5-4988-b9be-8a46f65dca8c	TCGA-D8-A1JJ	TCGA-BRCA	ae28fd1e-2445-47ad-8c01-1b47d6396694	TCGA-D8-A1JJ-01A	live	31	30.0	False
f1275b85-f44d-447b-8def-00e4f4c9b2c0	TCGA-D8-A1JJ-01A-11-A17J-20	f7ab565c-83b5-4988-b9be-8a46f65dca8c	TCGA-D8-A1JJ	TCGA-BRCA	ae28fd1e-2445-47ad-8c01-1b47d6396694	TCGA-D8-A1JJ-01A	live	11	--	False
8cd64650-5801-4f16-a020-4e20b21d4643	TCGA-E2-A1AZ-10A-01	89128dba-403f-4a96-bb3b-23ed0d5e2147	TCGA-E2-A1AZ	TCGA-BRCA	a8aeda5f-0f5f-4efb-91f6-22f54efe658f	TCGA-E2-A1AZ-10A	live	01	--	False
d2b8f4c5-5640-4e5c-85d2-d794cf66eaa2	TCGA-E2-A1AZ-01A-11	89128dba-403f-4a96-bb3b-23ed0d5e2147	TCGA-E2-A1AZ	TCGA-BRCA	758fc615-957e-4bd0-a0c6-bcd23eb7d167	TCGA-E2-A1AZ-01A	live	11	30.0	False
187a4af6-1941-419e-a58d-d3fb18510b65	TCGA-E2-A1AZ-01A-21-A13E-20	89128dba-403f-4a96-bb3b-23ed0d5e2147	TCGA-E2-A1AZ	TCGA-BRCA	758fc615-957e-4bd0-a0c6-bcd23eb7d167	TCGA-E2-A1AZ-01A	live	21	--	False
976708a2-14e7-48fe-a56d-226f20ed1266	TCGA-AC-A8OR-10A-01	8cd1ba0b-ead9-4661-a796-6c9dbf1c42cd	TCGA-AC-A8OR	TCGA-BRCA	8d298488-9a43-4ecc-85fb-d3c9f6778d23	TCGA-AC-A8OR-10A	live	01	2.0	False
0bc1d848-3f3c-4cbc-b7e0-0d86988b2dfa	TCGA-AC-A8OR-01A-21	8cd1ba0b-ead9-4661-a796-6c9dbf1c42cd	TCGA-AC-A8OR	TCGA-BRCA	4b35717e-b682-4b39-a5ef-5c9c037e6304	TCGA-AC-A8OR-01A	live	21	30.0	False
fd07ddfe-ef3b-4128-886d-36e7cd283cba	TCGA-E2-A14Y-10A-01	a0576d44-9add-429b-9eeb-f7b234b7385f	TCGA-E2-A14Y	TCGA-BRCA	e809e298-192d-480a-9541-bf95e7960095	TCGA-E2-A14Y-10A	live	01	--	False
5508151d-dcca-4380-be4a-eb463729c4cf	TCGA-E2-A14Y-11A-33	a0576d44-9add-429b-9eeb-f7b234b7385f	TCGA-E2-A14Y	TCGA-BRCA	541cca26-48fe-42ec-a42d-a12d6acc91cd	TCGA-E2-A14Y-11A	live	33	20.0	False
173f9cd2-092c-479a-b9f2-f58ebd0ffa69	TCGA-E2-A14Y-01A-11-A13E-20	a0576d44-9add-429b-9eeb-f7b234b7385f	TCGA-E2-A14Y	TCGA-BRCA	1fa2d526-b5d5-47e0-87d1-6ac17add8a0b	TCGA-E2-A14Y-01A	live	11	--	False
64027779-b38f-4e94-a4c7-7feb20fb8522	TCGA-E2-A14Y-01A-21	a0576d44-9add-429b-9eeb-f7b234b7385f	TCGA-E2-A14Y	TCGA-BRCA	1fa2d526-b5d5-47e0-87d1-6ac17add8a0b	TCGA-E2-A14Y-01A	live	21	30.0	False
02e55cff-87a6-4719-b988-4b8f46f079a5	TCGA-A2-A1G6-01A-21-A17I-20	295cf595-4a29-46a3-a0c5-e5f08f947031	TCGA-A2-A1G6	TCGA-BRCA	e957973b-0b41-484f-9f16-a112bed3107e	TCGA-A2-A1G6-01A	live	21	--	False
83e30454-e6e1-4b74-89ca-8e119981c9ff	TCGA-A2-A1G6-01A-11	295cf595-4a29-46a3-a0c5-e5f08f947031	TCGA-A2-A1G6	TCGA-BRCA	e957973b-0b41-484f-9f16-a112bed3107e	TCGA-A2-A1G6-01A	live	11	30.0	False
c818c689-2907-4ae9-950e-c7773613629e	TCGA-A2-A1G6-10A-01	295cf595-4a29-46a3-a0c5-e5f08f947031	TCGA-A2-A1G6	TCGA-BRCA	9666df2a-0e17-485b-a67a-ae4ea6c12442	TCGA-A2-A1G6-10A	live	01	--	False
312152e4-98f1-461d-b489-4540ae5e56f0	TCGA-BH-A0B2-10A-01	57a1604c-60b7-4b30-a75e-f70939532c5c	TCGA-BH-A0B2	TCGA-BRCA	35071558-5a5f-450d-bbf0-6b5a3b481c2f	TCGA-BH-A0B2-10A	live	01	100.0	False
18dfaf42-20e5-4c56-9481-d645d41975b1	TCGA-BH-A0B2-01A-11	57a1604c-60b7-4b30-a75e-f70939532c5c	TCGA-BH-A0B2	TCGA-BRCA	d2b1e8d2-304a-43cf-afb9-e7c0a69fff03	TCGA-BH-A0B2-01A	live	11	30.0	False
2cdcaddf-2dd3-492b-a08f-71adc1065fec	TCGA-BH-A0B2-01A-21-A13C-20	57a1604c-60b7-4b30-a75e-f70939532c5c	TCGA-BH-A0B2	TCGA-BRCA	d2b1e8d2-304a-43cf-afb9-e7c0a69fff03	TCGA-BH-A0B2-01A	live	21	--	False
84fcef10-485a-469f-b1f9-6da6058f6e72	TCGA-AC-A3TM-10A-01	67c73260-a242-4bba-87c5-d2302556dff7	TCGA-AC-A3TM	TCGA-BRCA	a9d3e814-bb73-4582-ba7a-0e31d370b743	TCGA-AC-A3TM-10A	live	01	2.0	False
c53769a6-b6af-4346-9a88-ffa6ffc19bfe	TCGA-AC-A3TM-01A-21-A24A-20	67c73260-a242-4bba-87c5-d2302556dff7	TCGA-AC-A3TM	TCGA-BRCA	4ee0389f-33ec-4a69-bc02-1c458d812cb2	TCGA-AC-A3TM-01A	live	21	--	False
63c4eff3-6ab2-4fc2-bf51-8461b8ef566b	TCGA-AC-A3TM-01A-11	67c73260-a242-4bba-87c5-d2302556dff7	TCGA-AC-A3TM	TCGA-BRCA	4ee0389f-33ec-4a69-bc02-1c458d812cb2	TCGA-AC-A3TM-01A	live	11	30.0	False
9c5f525e-a62e-4bfd-aed9-96603a95f72b	TCGA-A2-A0CK-01A-21-A24A-20	5aca16ca-4516-4e27-8249-6914029a7ebf	TCGA-A2-A0CK	TCGA-BRCA	d22e0f16-8d28-467d-ab10-2dd72f7eab42	TCGA-A2-A0CK-01A	live	21	--	False
259787ba-e182-4d2b-884d-915dc6b7b195	TCGA-A2-A0CK-01A-11	5aca16ca-4516-4e27-8249-6914029a7ebf	TCGA-A2-A0CK	TCGA-BRCA	d22e0f16-8d28-467d-ab10-2dd72f7eab42	TCGA-A2-A0CK-01A	live	11	30.0	False
65a25ca2-b58a-4c6a-8db1-2bf821386bd8	TCGA-A2-A0CK-10A-01	5aca16ca-4516-4e27-8249-6914029a7ebf	TCGA-A2-A0CK	TCGA-BRCA	0478567a-9108-40c0-9965-3ff18c7c4c49	TCGA-A2-A0CK-10A	live	01	--	False
3c4b222e-0fe8-44c2-9f2f-87ddb9fffb6d	TCGA-A2-A0CL-10A-01	5c8983f2-9788-4dfa-971c-3ec457b6166e	TCGA-A2-A0CL	TCGA-BRCA	a869bd45-4170-48b7-b5fa-9d67525e1d90	TCGA-A2-A0CL-10A	live	01	--	False
1669b528-23d5-4d66-a5ae-c2c9b6d25f14	TCGA-A2-A0CL-01A-11	5c8983f2-9788-4dfa-971c-3ec457b6166e	TCGA-A2-A0CL	TCGA-BRCA	73cb9fe3-e820-42ef-af60-acbf07ed9f1d	TCGA-A2-A0CL-01A	live	11	30.0	False
f660575f-37ae-427d-acf6-767799017d6d	TCGA-A2-A0CL-01A-21-A13C-20	5c8983f2-9788-4dfa-971c-3ec457b6166e	TCGA-A2-A0CL	TCGA-BRCA	73cb9fe3-e820-42ef-af60-acbf07ed9f1d	TCGA-A2-A0CL-01A	live	21	--	False
118aaf27-1f26-4c7e-9694-c480450da2e1	TCGA-GM-A3XG-10A-01	6f0fd68f-ed6a-4c9e-be02-c97ba4950f76	TCGA-GM-A3XG	TCGA-BRCA	1d7fa737-6771-469e-b07e-272834207819	TCGA-GM-A3XG-10A	live	01	2.0	False
e83ddab0-ef22-46f3-b768-de305ec5addb	TCGA-GM-A3XG-01A-31	6f0fd68f-ed6a-4c9e-be02-c97ba4950f76	TCGA-GM-A3XG	TCGA-BRCA	a172db3e-b6d5-4153-adec-9e772d6c1971	TCGA-GM-A3XG-01A	live	31	30.0	False
fef9a497-d85c-46eb-9ebf-6a9645462a4a	TCGA-GM-A3XG-01A-41-A321-20	6f0fd68f-ed6a-4c9e-be02-c97ba4950f76	TCGA-GM-A3XG	TCGA-BRCA	a172db3e-b6d5-4153-adec-9e772d6c1971	TCGA-GM-A3XG-01A	live	41	--	False
16c44f97-71ea-4c51-a5ea-c6c6e909488d	TCGA-C8-A1HF-01A-11	a2453bcb-90f2-4505-949d-a89cf4bfc9b8	TCGA-C8-A1HF	TCGA-BRCA	f2a49aa7-b756-4eaa-a6fd-00f56c7e7851	TCGA-C8-A1HF-01A	live	11	30.0	False
c95c9a7c-4192-4100-9452-5def84184e9c	TCGA-C8-A1HF-01A-21-A17J-20	a2453bcb-90f2-4505-949d-a89cf4bfc9b8	TCGA-C8-A1HF	TCGA-BRCA	f2a49aa7-b756-4eaa-a6fd-00f56c7e7851	TCGA-C8-A1HF-01A	live	21	--	False
0dad2d80-7b9a-4fb9-9073-01574c6e260c	TCGA-C8-A1HF-10A-01	a2453bcb-90f2-4505-949d-a89cf4bfc9b8	TCGA-C8-A1HF	TCGA-BRCA	6ba6d9d8-29c9-493a-bbce-1de739a702b5	TCGA-C8-A1HF-10A	live	01	2.0	False
19198b2e-0f2a-44b2-9385-198c6f865120	TCGA-AN-A04D-10A-01	49717f75-0f2d-4e1c-9a12-f1cd7877b80a	TCGA-AN-A04D	TCGA-BRCA	d3aaccda-91d8-42d4-a1e6-1720f92214ec	TCGA-AN-A04D-10A	live	01	2.0	False
a5bc2a27-7633-4eb8-b6bc-36345e83e828	TCGA-AN-A04D-01A-22-A21W-30	49717f75-0f2d-4e1c-9a12-f1cd7877b80a	TCGA-AN-A04D	TCGA-BRCA	cbf66244-42c8-4df6-aca7-932e77bb5e0e	TCGA-AN-A04D-01A	live	22	--	False
e48b250c-b634-4bfb-90e4-c2e1c0069400	TCGA-AN-A04D-01A-31-A13A-20	49717f75-0f2d-4e1c-9a12-f1cd7877b80a	TCGA-AN-A04D	TCGA-BRCA	cbf66244-42c8-4df6-aca7-932e77bb5e0e	TCGA-AN-A04D-01A	live	31	--	False
2bc0461e-57fc-4772-80ed-6a6e6400a13f	TCGA-AN-A04D-01A-21	49717f75-0f2d-4e1c-9a12-f1cd7877b80a	TCGA-AN-A04D	TCGA-BRCA	cbf66244-42c8-4df6-aca7-932e77bb5e0e	TCGA-AN-A04D-01A	live	21	20.0	False
e66da322-6b58-44b8-8064-188c17c49e33	TCGA-D8-A1XG-01A-11	de531604-bd1a-49df-96c2-6de3ae703f1d	TCGA-D8-A1XG	TCGA-BRCA	be145e7b-25ee-409a-8c9c-5e17c9b6c5aa	TCGA-D8-A1XG-01A	live	11	30.0	False
c51c59e6-0a2c-4597-88df-59166bf2c096	TCGA-D8-A1XG-01A-21-A17K-20	de531604-bd1a-49df-96c2-6de3ae703f1d	TCGA-D8-A1XG	TCGA-BRCA	be145e7b-25ee-409a-8c9c-5e17c9b6c5aa	TCGA-D8-A1XG-01A	live	21	--	False
12281ece-738c-4aa0-997e-bfe4cb0b327d	TCGA-D8-A1XG-10A-01	de531604-bd1a-49df-96c2-6de3ae703f1d	TCGA-D8-A1XG	TCGA-BRCA	a3d2619d-3b6c-4afd-b96d-faa95421c895	TCGA-D8-A1XG-10A	live	01	--	False
706cd233-0874-4f27-831c-9862ebcd8bba	TCGA-AR-A24Z-10A-01	9fefbe7c-f66a-4940-843e-285cb7b392c1	TCGA-AR-A24Z	TCGA-BRCA	cca6b801-f735-420c-9bf3-a11fa35e56b5	TCGA-AR-A24Z-10A	live	01	--	False
76312ffd-607d-4aef-9852-43a2c6f3b4fd	TCGA-AR-A24Z-01A-11	9fefbe7c-f66a-4940-843e-285cb7b392c1	TCGA-AR-A24Z	TCGA-BRCA	5cdd3886-898b-4861-a748-d4164ce14a07	TCGA-AR-A24Z-01A	live	11	30.0	False
93fa3c81-01ce-4073-811d-146d1ef739ac	TCGA-AR-A24Z-01A-21-A17I-20	9fefbe7c-f66a-4940-843e-285cb7b392c1	TCGA-AR-A24Z	TCGA-BRCA	5cdd3886-898b-4861-a748-d4164ce14a07	TCGA-AR-A24Z-01A	live	21	--	False
4a7c1f26-54e8-40e4-a966-b01498c98782	TCGA-E9-A1N6-01A-21-A17K-20	955d4263-61f7-42e8-8a6e-772a0d6c209d	TCGA-E9-A1N6	TCGA-BRCA	50a70e24-2ce8-43fd-87d7-eab2c1fa9a86	TCGA-E9-A1N6-01A	live	21	--	False
7fbb6a67-932d-4e8d-a626-3298a497ad8c	TCGA-E9-A1N6-01A-11	955d4263-61f7-42e8-8a6e-772a0d6c209d	TCGA-E9-A1N6	TCGA-BRCA	50a70e24-2ce8-43fd-87d7-eab2c1fa9a86	TCGA-E9-A1N6-01A	live	11	30.0	False
1037f1bc-dc06-495c-b784-634b2e93a4cd	TCGA-E9-A1N6-10A-01	955d4263-61f7-42e8-8a6e-772a0d6c209d	TCGA-E9-A1N6	TCGA-BRCA	a7001227-5c6a-47d8-9ef2-f27eddb15e3f	TCGA-E9-A1N6-10A	live	01	1000.0	False
7bb42968-ab2b-493d-8fd1-810023484ea5	TCGA-E9-A1N6-11A-32	955d4263-61f7-42e8-8a6e-772a0d6c209d	TCGA-E9-A1N6	TCGA-BRCA	a82b9ff4-83b1-451d-be31-4e0626b03339	TCGA-E9-A1N6-11A	live	32	270.0	False
f251633f-a6b6-4238-93a8-6c32efca1607	TCGA-E9-A1N6-11A-41-A43O-20	955d4263-61f7-42e8-8a6e-772a0d6c209d	TCGA-E9-A1N6	TCGA-BRCA	a82b9ff4-83b1-451d-be31-4e0626b03339	TCGA-E9-A1N6-11A	live	41	--	False
1b598c5b-6336-4fab-ac0e-25f064ce76da	TCGA-AR-A2LK-10A-01	1b703058-e596-45bc-80fe-8b98d545c2e2	TCGA-AR-A2LK	TCGA-BRCA	6ec8ccf0-4292-4add-9190-7339ffed7ffa	TCGA-AR-A2LK-10A	live	01	--	False
bcdf5107-7ac1-4f83-8b7e-30173b7d4760	TCGA-AR-A2LK-01A-21-A24A-20	1b703058-e596-45bc-80fe-8b98d545c2e2	TCGA-AR-A2LK	TCGA-BRCA	d6f5c34a-0f5c-4aed-977a-74a1e5d50915	TCGA-AR-A2LK-01A	live	21	--	False
